"","site_code","site_type","site_name","region","ca_mpa_name_short","site_pair","mpa_status","mpa_type","latitude","longitude","mpa_type.1","year","month","month_num","day","bruv","species_code","common_name","genus","species","family","order","class","subclass","trophic_group","broad_trophic","targeted","geog","op_code","max_n","taxonomic_unit"
"87","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,3,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"DUCO_07Aug20_bruv3",1,0
"88","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,3,"MUND","california corbina","Menticirrhus","undulatus","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_07Aug20_bruv3",9,1
"89","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_07Aug20_bruv3",1,1
"90","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,3,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",5,"DUCO_07Aug20_bruv3",1,1
"91","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,6,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,5,"DUCO_07Aug20_bruv6",1,1
"92","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,6,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_07Aug20_bruv6",7,1
"93","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,6,"GNIG","opaleye","Girella","nigricans","Kyphosidae","Centrarchiformes","Actinopteri","Teleostei","herbivore","herbivore","Targeted",5,"DUCO_07Aug20_bruv6",2,1
"94","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,6,"KAZU","zebra perch","Kyphosus","azureus","Kyphosidae","Centrarchiformes","Actinopteri","Teleostei","herbivore","herbivore","Targeted",5,"DUCO_07Aug20_bruv6",12,1
"95","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,6,"MUND","california corbina","Menticirrhus","undulatus","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_07Aug20_bruv6",4,1
"96","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,7,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_07Aug20_bruv6",2,1
"97","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,1,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv1",2,1
"98","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,1,"GNIG","opaleye","Girella","nigricans","Kyphosidae","Centrarchiformes","Actinopteri","Teleostei","herbivore","herbivore","Targeted",5,"DUCO_31Aug20_bruv1",1,1
"99","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,1,NA,"spiny lobster",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"DUCO_31Aug20_bruv1",1,1
"100","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,1,"MUND","california corbina","Menticirrhus","undulatus","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv1",2,1
"101","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,1,"PCLA","kelp bass","Paralabrax","clathratus","Serranidae","Perciformes","Actinopteri","Teleostei","piscivore","piscivore","Targeted",5,"DUCO_31Aug20_bruv1",1,1
"102","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv1",2,1
"103","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,3,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",5,"DUCO_31Aug20_bruv3",1,1
"104","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,3,NA,"spiny lobster",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"DUCO_31Aug20_bruv3",1,1
"105","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv3",1,1
"106","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,6,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv6",4,1
"107","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,6,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv6",1,1
"108","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,6,"MUND","california corbina","Menticirrhus","undulatus","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv6",2,1
"109","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"August",8,31,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_31Aug20_bruv6",1,1
"110","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,1,"EJAC","black perch","Embiotoca","jacksoni","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv1",1,1
"111","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,1,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv1",2,1
"112","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,1,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",5,"DUCO_04Nov20_bruv1",1,1
"113","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,1,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv1",8,1
"114","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,1,"PCLA","kelp bass","Paralabrax","clathratus","Serranidae","Perciformes","Actinopteri","Teleostei","piscivore","piscivore","Targeted",5,"DUCO_04Nov20_bruv1",1,1
"115","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv1",1,1
"116","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,1,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",5,"DUCO_04Nov20_bruv1",1,1
"117","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,3,"PTRI","thornback guitarfish","Platyrhinoidis","triseriata","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii",NA,NA,NA,5,"DUCO_04Nov20_bruv3",1,1
"118","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,3,"PCLA","kelp bass","Paralabrax","clathratus","Serranidae","Perciformes","Actinopteri","Teleostei","piscivore","piscivore","Targeted",5,"DUCO_04Nov20_bruv3",1,1
"119","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv3",1,1
"120","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"EJAC","black perch","Embiotoca","jacksoni","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv6",1,1
"121","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"HARG","walleye surfperch","Hyperprosopon","argenteum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv6",5,1
"122","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"HELL","silver surfperch","Hyperprosopon","ellipticum","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv6",1,1
"123","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"HCAR","rainbow seaperch","Hypsurus","caryi","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv6",1,1
"124","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"EMBI","unknown surfperch",NA,NA,"Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore",NA,5,"DUCO_04Nov20_bruv6",1,0
"125","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"MCAL","halfmoon","Medialuna","californiensis","Kyphosidae","Centrarchiformes","Actinopteri","Teleostei","herbivore","herbivore","Targeted",5,"DUCO_04Nov20_bruv6",1,1
"126","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"SPUL","california sheephead","Semicossyphus","pulcher","Labridae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv6",2,1
"127","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",5,"DUCO_04Nov20_bruv6",1,1
"128","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv6",1,1
"129","Dume","MPA","Dume Cove","South","Point Dume SMR","K","MPA","SMR",34.006167,-118.801237,"SMR",2020,"November",11,4,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",5,"DUCO_04Nov20_bruv6",2,1
"130","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,1,"AAFF","topsmelt","Atherinops","affinis","Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore","Targeted",4,"HABE_19Jul19_bruv1",3,1
"131","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,1,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"HABE_19Jul19_bruv1",1,1
"132","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",4,"HABE_19Jul19_bruv1",1,1
"133","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,3,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"HABE_19Jul19_bruv3",1,1
"134","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,3,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",4,"HABE_19Jul19_bruv3",1,1
"135","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,3,"CSTI","speckled sanddab","Citharichthys","stigmaeus","Paralichthyidae","Pleuronectiformes","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Nontargeted",4,"HABE_19Jul19_bruv3",2,1
"136","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,3,"PTRI","thornback guitarfish","Platyrhinoidis","triseriata","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii",NA,NA,NA,4,"HABE_19Jul19_bruv3",1,1
"137","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",4,"HABE_19Jul19_bruv3",1,1
"138","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,6,NA,"spiny sandcrab",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"HABE_19Jul19_bruv6",1,1
"139","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,6,NA,"unknown rock crab",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"HABE_19Jul19_bruv6",1,1
"140","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,6,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",4,"HABE_19Jul19_bruv6",2,1
"141","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,6,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",4,"HABE_19Jul19_bruv6",1,1
"142","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,6,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",4,"HABE_19Jul19_bruv6",1,1
"143","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,6,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",4,"HABE_19Jul19_bruv6",1,1
"144","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"July",7,19,6,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",4,"HABE_19Jul19_bruv6",1,1
"145","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,1,"AARG","barred surfperch","Amphistichus","argenteus","Embiotocidae","Ovalentaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",4,"HABE_11Sep19_bruv1",8,1
"146","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,1,"PPRO","shovelnose guitarfish","Pseudobatos","productus","Rhinobatidae","Rhinopristiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",4,"HABE_11Sep19_bruv1",1,1
"147","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,1,"URON","yellowfin croaker","Umbrina","roncador","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic micro-invertivore","carnivore","Targeted",4,"HABE_11Sep19_bruv1",1,1
"148","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,1,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",4,"HABE_11Sep19_bruv1",1,1
"149","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,1,"UHAL","round ray","Urobatis","halleri","Urotrygonidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Nontargeted",4,"HABE_11Sep19_bruv1",1,1
"150","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,3,NA,"unknown silverside","Atherinops",NA,"Atherinidae","Atheriniformes","Actinopteri","Teleostei","planktivore","planktivore",NA,4,"HABE_11Sep19_bruv3",2,1
"151","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,3,"BRAY","bat ray","Myliobatis","californica","Myliobatidae","Myliobatiformes","Elasmobranchii","Neoselachii","benthic micro-invertivore","carnivore","Nontargeted",4,"HABE_11Sep19_bruv3",1,1
"152","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,3,"MUND","california corbina","Menticirrhus","undulatus","Sciaenidae","Eupercaria incertae sedis","Actinopteri","Teleostei","benthic macro-invertivore","carnivore","Targeted",4,"HABE_11Sep19_bruv3",1,1
"153","Hask","Ref","Haskells Beach","South","","J","Reference","",34.430771,-119.91579,"",2019,"September",9,11,3,"TSEM","leopard shark","Triakis","semifasciata","Triakidae","Carcharhiniformes","Elasmobranchii","Neoselachii","benthic macro-invertivore","carnivore","Targeted",4,"HABE_11Sep19_bruv3",1,1
